ACC X (G)_mean,ACC X (G)_std,ACC X (G)_max,ACC X (G)_min,ACC Y (G)_mean,ACC Y (G)_std,ACC Y (G)_max,ACC Y (G)_min,ACC Z (G)_mean,ACC Z (G)_std,ACC Z (G)_max,ACC Z (G)_min,GYRO X (deg/s)_mean,GYRO X (deg/s)_std,GYRO X (deg/s)_max,GYRO X (deg/s)_min,GYRO Y (deg/s)_mean,GYRO Y (deg/s)_std,GYRO Y (deg/s)_max,GYRO Y (deg/s)_min,GYRO Z (deg/s)_mean,GYRO Z (deg/s)_std,GYRO Z (deg/s)_max,GYRO Z (deg/s)_min,Movement,Condition
1.331111593565796,0.39612866659847723,-0.8418443200167762,0.18539570936562225,0.13290299960615692,0.3110477727930555,0.25902784662783285,0.2700798488481336,0.38547891117389016,0.5261403632571189,0.8778313410297885,0.2245324424135302,1.8669004490864616,0.7819051295979214,-0.2560786346312376,1.3921375085590324,2.161464924711375,0.8806585392398675,0.8614680289327362,-0.25342851935848604,-1.6191040272894508,-0.5187348722078602,-1.3355116071099558,-0.07132478016410891,Pegs diagonally placed,Exo
1.4393969580698385,0.2970841988653418,-0.8920081199139043,0.042738512778393446,0.42849404147229636,-0.08805121875341607,0.3113999527637795,0.2336171812035004,0.46646781537467547,0.4920534480660823,0.6603651169607851,0.2972932261902902,1.94484129736414,0.8084521715843462,-0.2560786346312376,1.3921375085590324,1.5285196230649534,0.4958615512984844,0.8614680289327362,-0.25342851935848604,-1.9520397792158861,-0.5187348722078602,-0.8046542334803521,-0.505055496284439,Pegs diagonally placed,Exo
1.7443262820072123,0.44198260103230785,-1.0993891352314982,-0.17525652325321261,0.08700054770080269,-0.05849080383452572,0.4238773642647592,0.2279512866451229,0.3568376720747725,0.2669577793029509,0.9165876029216171,0.36037391218577836,2.708658418041864,0.8639592186183513,-0.5018699788498366,0.4127655856309422,1.5285196230649534,0.5981775197778783,0.8614680289327362,-0.019332056117132786,-1.9520397792158861,-0.666338741875013,-2.1058116274026473,-0.505055496284439,Pegs diagonally placed,Exo
1.6675028953778444,0.5468674229450274,-1.0664754113598756,-0.1307160412995139,-0.12415446966545315,0.2695208359730726,0.44360584014384985,0.1748255362983144,0.32168349987046,0.2880893286419825,0.8091276576779315,0.25914207706380893,2.708658418041864,0.8639592186183513,-0.5487937850881067,0.32699573791013037,1.0941817049437619,0.6515597819650442,1.0121529595043537,0.2726849114764604,-1.6481523157317675,-0.666338741875013,-2.1058116274026473,-0.3048720896860836,Pegs diagonally placed,Exo
1.4648055522313592,0.565474467138424,-0.9663041937451401,-0.0513889078637408,-0.22646516178756634,0.20635185047457072,0.283759574432103,0.19711115440044483,0.2869322546068465,0.24041081385822588,0.7656453582888032,0.23498836573264784,2.0201834966129883,0.9798007215799105,-0.4616493773802711,0.32699573791013037,0.9828130766764794,0.6515597819650442,0.682204876004957,0.1689102008489962,-1.4850362709624585,-0.6463923185329471,-2.035278113113441,-0.3048720896860836,Pegs diagonally placed,Exo
1.4754834085398576,0.590814810121156,-1.0091166308903403,0.027160311937674753,-0.21001971901462466,0.14095860129144508,0.33591630913558035,0.21711737364103714,0.3220701341161654,0.3818485841023094,1.0216486095184412,0.17243950582551162,2.0981243448906666,1.0256549278551348,-0.4616493773802711,0.9852294223186289,1.8255028255839523,0.4513763571277562,0.682204876004957,0.1689102008489962,-1.7464690364668525,-0.6962584733891606,-2.035278113113441,-0.3026478336253336,Pegs diagonally placed,Exo
1.478029472703102,0.43594920980783114,-0.9806048093343126,0.16479099855698706,0.2853667277451139,0.017178526478763355,0.3322431770257172,0.257466180120812,0.3240654493048918,0.34981750231990416,0.8676090442710235,0.19789973307340242,2.0981243448906666,1.0256549278551348,-0.41472557114200104,0.9852294223186289,1.8255028255839523,0.4513763571277562,0.9342126433005958,-0.004851806464803007,-1.7464690364668525,-0.6962584733891606,-1.8923549828403092,-0.32044191494141144,Pegs diagonally placed,Exo
1.6552921873111242,0.45979321419582847,-0.8474528403764581,-0.21746326842557828,0.012847568167634844,0.07863483444570916,0.44521181065834464,0.3199139257978667,0.3156308552978843,0.4637773980201258,0.765719230230681,0.3069858001308772,2.6644920260301665,1.0739220971915147,-0.3030024408695077,0.5444123395229963,1.298357618814864,0.9718532018810063,0.9342126433005958,-0.004851806464803007,-2.222410761237369,-1.043327224178927,-1.6269262823271602,-0.32044191494141144,Pegs diagonally placed,Exo
1.5280413139397329,0.9080998355996335,-1.2104645697160732,-0.0024402574700778425,-0.747652019747591,0.22236652183514743,0.48892173904061353,0.43420253728982333,0.6877360480685821,0.7795352207151098,1.061769395619545,0.3681152395952071,2.6644920260301665,2.0682284545091676,-0.3030024408695077,1.272458706808878,1.298357618814864,0.9718532018810063,0.8224978708308573,0.053068697887437,-3.035756888573752,-1.043327224178927,-2.92251528897521,-0.6029229526423331,Pegs diagonally placed,Exo
1.1507832233279824,1.0367804668925473,-1.2598016349234726,1.0148699169581634,-0.9649508708894889,0.2745031782308842,0.39779429045145526,0.32231801872943666,0.6399848078678347,0.7856592566095277,1.3223193944948322,0.3768439489691909,1.6590590738025202,2.0682284545091676,-0.48175990692461057,2.441322094737174,2.1521841970642166,0.9740774798284754,-0.0426420865708881,0.6612367119998925,-3.035756888573752,-0.9615465499049805,-3.4329551360565467,-0.6029229526423331,Pegs diagonally placed,Exo
